incluido;revision;motivo_revision;grupo;id_contrato;referencia;categorias;territorio;dependencia;entidad;proveedor;tipo_doc_prov;valor_inicial;adicion_cuantificada;pct_adicion_sobre_inicial;fuente_adicion;valor_contrato;valor_pagado;fecha_firma;fecha_inicio;fecha_fin;modalidad;tipo_contrato;unspsc;n_modif_registradas;n_modif_publicadas;dias_extendidos_total;objeto;url_proceso
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9689891;1.210.19.13-8155;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;JOSE HARVER DELGADO TIGREROS;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-23;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE TRANSPARENCIA PARA BRINDAR APOYO EN EL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544468&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9689893;1.210.19.13-8173;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;ricardo gonzalez zapata;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-23;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE FINANCIACIÓN EN APOYO DEL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544072&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9689899;1.210.19.13-8160;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;MARIA ELBIN CASTILLO;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-24;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE TRANSPARENCIA EN APOYO DEL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544488&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9690170;1.210.19.13-8148;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;CLARA STHEFANI VARGAS HURTADO;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-24;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE FINANCIACIÓN EN APOYO DEL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544604&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9690177;1.210.19.13-8154;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;VALERIA PALTA ZORRILLA;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-24;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE CALIDAD E INOCUIDAD Y ALIMENTACIÓN SALUDABLE SALUDABLE SOSTENIBLE PARA BRINDAR APOYO AL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO: FORTALECIMIENTO A LA PERMANECÍA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544515&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9690266;1.210.19.13-8162;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;eduardo andres moya torres;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-24;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE TRANSPARENCIA PARA BRINDAR APOYO EN EL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10545208&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9690502;1.210.19.13-8156;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;JHON JAIBER FLOREZ GARZON;Cédula de Ciudadanía;;;;;34023132;0;2026-07-20;2026-07-27;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE COBERTURA PARA BRINDAR APOYO AL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544481&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9536848;1.370.19.15-6067;Cafetería y suministros;Valle;Turismo;DEPARTAMENTO DEL VALLE DEL CAUCA - SECRETARIA DE TURISMO;COMERCIALIZADORA RUESAA S.A.S;NIT;;;;;30717097;0;2026-05-28;2026-06-17;2026-10-31;Mínima cuantía;Suministros;V1.44121708;0;0;0;"SUMINISTRO DE INSUMOS DE OFICINA; PAPELERIA; CAFETERIA Y ASEO; CON EL FIN DE GARANTIZAR EL FUNCIONAMIENTO DE LA SECRETARIA DE TURISMO DEL DEPARTAMENTO DEL VALLE DEL CAUCA; QUE CUMPLA CON LAS ESPECIFICACIONES TECNICAS EXIGIDAS.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10294764&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"CPS profesional en procesos de paz; UNSPSC 78111600 mal asignado";B;CO1.PCCNTR.8927617;1.420.19.13-1162;Transporte y viajes;Valle;Paz Territorial;SECRETARIA DE PAZ TERRITORIAL Y RECONCILIACIÓN;DANIELA RODRIGUEZ RAMIREZ;Cédula de Ciudadanía;;;;;30000000;30000000;2026-01-16;2026-01-16;2026-06-30;Contratación directa;Prestación de servicios;V1.78111600;1;1;0;PRESTACION DE SERVICIOS PROFESIONALES EN LA SECRETARIA DE PAZ TERRITORIAL Y RECONCILIACION EN EL MARCO DEL PROYECTO FORTALECIMIENTO DEL TEJIDO SOCIAL A TRAVÉS DEL ACOMPAÑAMIENTO A PROCESOS SOCIO-COMUNITARIOS JUVENILES CONSTRUCTORES DE PAZ URBANA Y RURAL EN EL DEPARTAMENTO DEL VALLE DEL CAUCA.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9556840&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8957097;1.210.19.13 - 4072;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;JUAN PABLO BUENO PINCHAO;Cédula de Ciudadanía;;;;;30000000;0;2026-01-20;2026-01-23;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9589938&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9397230;1.02.19.15-6028;Transporte y viajes;Valle;Casa del Valle;CASA DEL VALLE- GOBERNACION DEL VALLE;AGENCIA DE VIAJES Y TURISMO AVIATUR S.A.S.;NIT;;;;;30000000;0;2026-03-21;2026-03-25;2026-12-11;Mínima cuantía;Suministros;V1.78111502;1;0;0;"SUMINISTRAR A LA OFICINA CASA DEL VALLE EN BOGOTA; TIQUETES AEREOS A DESTINOS NACIONALES E INTERNACIONALES; CON EL FIN DE DAR CUMPLIMIENTO A SUS FUNCIONES INSTITUCIONALES Y MISIONALES";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10109120&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9537628;100.8.4.421.2026;Logística y eventos;Cali;Concejo Distrital;CONCEJO DISTRITAL DE SANTIAGO DE CALI;UNIVERSIDAD DE PAMPLONA;NIT;;;;;30000000;0;2026-06-01;2026-06-03;2026-10-30;Mínima cuantía;Prestación de servicios;V1.80101600;1;1;60;"Contratar la prestación de servicios de asesoría técnica; jurídica y apoyo logístico para la realización de la convocatoria pública de elección del Contralor Distrital de Santiago de Cali; para el periodo 2026-2029; de conformidad con la normatividad vigente";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10307585&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9590824;1.320-19.15-6080;Cafetería y suministros;Valle;Desarrollo Rural;GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARÍA DE DESARROLLO RURAL, AGRICULTURA Y PESCA;COMERCIALIZADORA RUESAA S.A.S;NIT;;;;;30000000;0;2026-06-25;2026-07-09;2026-10-31;Mínima cuantía;Suministros;V1.44122003;0;0;0;"ADQUISICIÓN; ENTREGA Y SUMINISTRO OPORTUNO DE MATERIALES; ARTÍCULOS DE PAPELERÍA; CAFETERIA; ELEMENTOS Y EQUIPOS DE OFICINA PARA ATENDER Y DAR CUMPLIMIENTO A LAS ACCIONES Y FUNCIONES PROPIAS DE LA SECRETARIA DE DESARROLLO RURAL; AGRICULTURA Y PESCA DE LA GOBERNACIÓN DEL VALLE DEL CAUCA; CONFORME A LAS ESPECIFICACIONES TÉCNICAS; CANTIDADES; CALIDADES Y CONDICIONES ESTABLECIDAS POR LA ENTIDAD";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10384915&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8774223;4131.010.26.1.0032-2026;Cafetería y suministros;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;JUAN PABLO ORTIZ HENAO;Cédula de Ciudadanía;19220000;9610000;50.0;Documento de modificación: adición de 2 cuotas sobre un CPS de 6 cuotas (validado contra el otrosí de CO1.PCCNTR.8779050);28830000;0;2026-01-07;2026-01-10;2026-06-30;Contratación directa;Prestación de servicios;V1.80111501;2;2;122;"Prestar los servicios profesionales para apoyar en el control e inventario de los suministros de cafetería; papelería y aseo del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9394330&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9631152;4131.010.26.1.1176-2026;Cafetería y suministros;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;JUAN PABLO ORTIZ HENAO;Cédula de Ciudadanía;;;;;28830000;0;2026-07-08;2026-07-09;2026-12-31;Contratación directa;Prestación de servicios;V1.80111501;0;0;0;"Prestar los servicios profesionales para apoyar en el control e inventario de los suministros de cafetería; papelería y aseo del Departamento Administrativo de Hacienda.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10471364&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"CPS profesional, objeto genérico; UNSPSC 81141500 mal asignado";B;CO1.PCCNTR.9130630;4143.010.26.1.0881.2026;Logística y eventos;Cali;Educación;SECRETARIA DE EDUCACION DE CALI;WILLIAM BRYAND VELEZ AVILA;Cédula de Ciudadanía;;;;;28315000;0;2026-01-25;2026-02-03;2026-06-30;Contratación directa;Prestación de servicios;V1.81141500;1;1;30;Prestación de servicios profesionales a favor de la Secretaría de Educación Distrital de Santiago de Cali.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9765746&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9369002;1.310.19.15-6019-2026;Transporte y viajes;Valle;Desarrollo Económico;SECRETARIA DE DESARROLLO ECONOMICO Y COMPETITIVIDAD;AGENCIA DE VIAJES Y TURISMO AVIATUR S.A.S.;NIT;;;;;25000000;0;2026-03-09;2026-03-11;2026-12-15;Mínima cuantía;Suministros;V1.78111502;0;0;0;"PROVEER TIQUETES AÉREOS A LA SECRETARIA DE DESARROLLO ECONÓMICO; COMPETITIVIDAD Y FOMENTO DEL EMPLEO DEL VALLE DEL CAUCA; DE ACUERDO A LAS SOLICITUDES EN RUTAS NACIONALES E INTERNACIONALES; PARA LOS DESPLAZAMIENTOS QUE SE REQUIERAN EN CUMPLIMIENTO DE LAS FUNCIONES MISIONALES DE LA DEPENDENCIA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10059436&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.8907626;4123.010.26.1.028-2026;Almacenamiento y bodegaje;Cali;Control Interno;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTROL INTERNO;GRUPO G 50 SOCIEDAD POR ACCIONES SIMPLIFICADA;NIT;;;;;24000000;0;2026-01-16;2026-01-23;2026-12-31;Contratación directa;Arrendamiento de inmuebles;V1.80131502;0;0;0;"ARRENDAR UN INMUEBLE CONSISTENTE EN UNA OFICINA/BODEGA PARA EL ALMACENAMIENTO DOCUMENTAL DEL DACI; CON UN AREA DE 27M2; UBICADA EN LA CARRERA 9 # 10-40; OFICINA 407; PISO 4; DE LA CIUDAD DE SANTIAGO DE CALI; LA CUAL HACE PARTE DE UN INMUEBLE DE MAYOR EXTENSION; IDENTIFICADO CON EL FOLIO DE MATRICULA INMOBILIARIA No. 370-21075; CUYOS LINDEROS SE ENCUENTRAN DESCRITOS EN LA EP No. 1943 DEL 26/05/2015; OTORGADA EN LA NOTARIA TERCERA DE CALI; INMUEBLE QUE SE ARRIENDA COMO CUERPO CIERTO";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9540930&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"CPS profesional en ruta de atencion a VBG; UNSPSC 78111600 mal asignado";B;CO1.PCCNTR.8929017;1.260.19.13-2866;Transporte y viajes;Valle;Mujer y Equidad de Género;GOBERNACION DEL VALLE- SECRETARIA DE MUJER, EQUIDAD DE GENERO Y DIVERSIDAD SEXUAL;Eiber Hernan Garcia Gallego;Cédula de Ciudadanía;;;;;24000000;20000000;2026-01-16;2026-01-16;2026-06-30;Contratación directa;Prestación de servicios;V1.78111600;1;1;0;"En desarrollo del proyectoFORTALECIMIENTO DE LA RUTA DE ATENCIÓN PARA VÍCTIMAS DE VIOLENCIAS BASADAS EN GÉNERO EN EL VALLE DEL CAUCA.contratar la prestación de servicios PROFESIONALES para la Secretaría de Mujer; Equidad de Género y Diversidad Sexual del Departamento del Valle del Cauca ; con el fin de lograr las metas de resultados y de producto del proyecto.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9562528&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8956646;1.210.19.13 - 4071;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;GABRIEL AMARILES QUIÑONES;Cédula de Ciudadanía;;;;;24000000;0;2026-01-18;2026-01-23;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9589285&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8957121;1.210.19.13 - 4075;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;Juan David Valencia Sánchez;Cédula de Ciudadanía;;;;;24000000;0;2026-01-21;2026-01-23;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9589456&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8957582;1.210.19.13 - 4074;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;Karen Daiana Gómez Gallego;Cédula de Ciudadanía;;;;;24000000;0;2026-01-19;2026-01-27;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9589978&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.8958041;1.210.19.13 - 4073;Transporte y viajes;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;KAROL DAYANA GOMEZ AGUIRRE;Cédula de Ciudadanía;;;;;24000000;0;2026-01-20;2026-01-23;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTAR LOS SERVICIOS COMO PROFESIONAL EN LA SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DEL VALLE DEL CAUCA; EN EL MARCO DEL PROYECTO COFINANCIACIÓN DE LA ESTRATEGIA DE TRANSPORTE ESCOLAR PARA EL ACCESO Y LA PERMANENCIA DE LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCATIVOS OFICIALES DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9590571&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9210734;1.210.19.13-5899;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;SANTIAGO LENIS CASTAÑO;Cédula de Ciudadanía;;;;;24000000;24000000;2026-01-28;2026-01-30;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE CALIDAD E INOCUIDAD Y ALIMENTACIÓN SALUDABLE PARA BRINDAR APOYO AL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO: FORTALECIMIENTO A LA PERMANECÍA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9840453&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9211326;1.210.19.13-5901;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;Victor Manuel Herrera Salazar;Cédula de Ciudadanía;;;;;24000000;16000000;2026-01-28;2026-01-30;2026-06-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE TRANSPARENCIA PARA BRINDAR APOYO EN EL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9840972&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;B;CO1.PCCNTR.9690602;1.210.19.13-8174;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;SANTIAGO LENIS CASTAÑO;Cédula de Ciudadanía;;;;;24000000;0;2026-07-20;2026-07-23;2026-12-30;Contratación directa;Prestación de servicios;V1.80111600;0;0;0;"PRESTACION DE SERVICIOS PROFESIONALES EN EL EJE DE CALIDAD E INOCUIDAD Y ALIMENTACIÓN SALUDABLE SOSTENIBLE PARA BRINDAR APOYO AL PROGRAMA DE ALIMENTACION ESCOLAR DE LA SECRETARIA DE EDUCACION DEPARTAMENTAL; EN EL MARCO DEL PROYECTO: FORTALECIMIENTO A LA PERMANECÍA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10544069&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9364087;1.220-19.13-6016;Transporte y viajes;Valle;Salud;GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD;ELITE LOGISTICA Y RENDIMIENTO S.A.S;NIT;;;;;22799999;0;2026-03-03;2026-03-05;2026-12-31;Mínima cuantía;Prestación de servicios;V1.78101801;0;0;0;"Contratar los servicios de transporte de muestras biológicas; biocontenedores y de reactivos; para el fortalecimiento de las acciones de vigilancia de eventos de interés en salud pública en el Laboratorio de Salud Pública Departamental del Valle del Cauca.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10043472&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;El objeto dice literalmente 'soporte logístico' (cafetería o transporte) en el Dpto. Adm. de Hacienda;B;CO1.PCCNTR.8770572;4131.010.26.1.0021-2026;Logística y eventos;Cali;Hacienda;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA;DORIS DEL CARMEN PORTILLO;Cédula de Ciudadanía;14204000;7102000;50.0;Documento de modificación: adición de 2 cuotas sobre un CPS de 6 cuotas (validado contra el otrosí de CO1.PCCNTR.8779050);21306000;0;2026-01-06;2026-01-07;2026-06-30;Contratación directa;Prestación de servicios;V1.80111501;2;2;122;"Prestar servicios de apoyo a la gestión para el soporte logístico en las actividades de cafetería; organización de espacios y mantenimiento del orden en las instalaciones del Departamento Administrativo de Hacienda";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9388186&isFromPublicArea=True&isModal=true&asPopupView=true
